"TYPE","ANGLE","REACHABLE","PWEIGHT","AWEIGHT","DISTANCE","WEAKNESS","SCORE"
"Stone","0.649648730082969","0","0.091","0.0","1.14947814246292","0.2","560"
"Stone","0.631649000158014","0","0.0845","0.0","1.83806963959476","0.2","890"
"Stone","0.405140034849463","0","0.0405","0.0","0.346554469023269","0.2","15560"
"Stone","0.291328502498372","0","0.032","0.0","2.04792577990512","0.2","0"
"Wood","0.356428933471626","1","0.132","0.09","0.170293863659264","0.8","11170"
"Ice","0.605545712700744","1","0.11","0.0","0.259422435421457","0.8","6060"
"Stone","0.332433258619644","1","0.0605","0.11","0.140356688476182","0.2","15970"
"Stone","0.258443875545603","0","0.091","0.0","1.89973682387851","0.2","0"
"Ice","0.660885494757677","1","0.182","0.0","0.960208310732624","0.8","890"
"Stone","0.430789983345314","1","0.098","0.0","0.478016736108685","0.2","25740"
"Stone","0.308429887324251","0","0.098","0.0","0.478016736108685","0.2","3850"
"Pig","0.214276654103015","1","0.64","0.0","0.01","1.0","5040"
"Ice","0.377955655569396","1","0.11","0.0","0.266270539113887","0.8","6140"
"Stone","0.706102099232058","1","0.0605","0.0","0.74","0.2","360"
"Pig","0.646059259087758","0","0.64","0.0","0.0","1.0","17310"
"Pig","0.705153292634222","1","0.64","0.0","0.0","1.0","17310"
"Pig","0.736955607710939","1","0.64","0.0","0.0","1.0","5040"
"Pig","0.697502833992361","0","0.64","0.0","0.0","1.0","1020"
"Stone","0.652811075706763","1","0.098","0.0","0.478016736108685","0.2","16110"
"Stone","0.705153292634222","0","0.0605","0.144","0.140356688476182","0.2","6200"
"Ice","0.616787887619912","1","0.11","0.0","0.259422435421457","0.8","6040"
"Pig","0.696558987440816","0","0.64","0.0","0.0","1.0","6060"
"Pig","0.646059259087758","0","0.64","0.0","0.0","1.0","7020"
"Wood","0.70068503534263","1","0.144","0.0","0.70774289116882","0.8","920"
"Stone","0.701973384978613","1","0.504","0.0","0.660302960768767","0.2","6030"
"Pig","0.343322447905026","1","0.64","0.0","0.0","1.0","6450"
"Stone","0.389425929146549","1","0.066","0.11","0.13","0.2","6440"
"Pig","0.629398679989075","0","0.64","0.0","0.0","1.0","10000"
"Pig","0.214276654103015","1","0.64","0.0","0.01","1.0","5040"
"Pig","0.340526941999423","0","0.64","0.0","0.0","1.0","6650"
"Wood","0.409397375769475","0","0.132","0.1","0.184390889145858","0.8","16410"
"Wood","0.328803857533921","0","0.132","0.1","0.184390889145858","0.8","16410"
"Ice","0.38219443105328","1","0.11","0.0","0.27459060435492","0.8","6110"
"Wood","0.355610829293625","1","0.121","0.0","0.71175838597097","0.8","930"
"Pig","0.738887301706561","1","0.64","0.0","0.0","1.0","5040"
"Pig","0.343322447905026","0","0.64","0.0","0.0","1.0","13170"
"Stone","0.648310318723423","1","0.0245","0.0","1.0121264743104","0.2","6200"
"Stone","0.696558987440816","1","0.091","0.0","1.17647779409558","0.2","6700"
"Stone","0.642900462191887","1","0.091","0.0","1.17647779409558","0.2","6700"
"Ice","0.605545712700744","1","0.11","0.0","0.259422435421457","0.8","6060"
"Pig","0.370712879571118","0","0.64","0.0","0.0","1.0","6030"
"Stone","0.702920211570213","1","0.055","0.0","0.150332963783729","0.2","10880"
"Stone","0.702920211570213","1","0.0605","0.132","0.140356688476182","0.2","6040"
"Stone","0.668146326062447","1","0.078","0.196","0.332415402771893","0.2","530"
"Pig","0.375134174240531","0","0.64","0.0","0.0","1.0","820"
"Stone","0.624898567232033","0","0.066","0.11","0.13","0.2","5960"
"Wood","0.702920211570213","0","0.132","0.1","0.170293863659264","0.8","6030"
"Pig","0.646059259087758","0","0.64","0.0","0.0","1.0","22090"
"Stone","0.281849242848837","0","0.098","0.0","0.0","0.2","10000"
"Wood","0.359237778744394","1","0.132","0.11","0.178044938147649","0.8","12100"
"Stone","0.42794668391382","1","0.098","0.0","0.498196748283246","0.2","12780"
"Stone","0.63524895027703","1","0.066","0.11","0.13","0.2","300"
"Stone","0.410817511359326","1","0.0245","0.0","0.308058436014987","0.2","15810"
"Stone","0.277351086624379","0","0.0245","0.0","1.93038856192218","0.2","0"
"Stone","0.338296088465614","0","0.098","0.0","2.37924357727409","0.2","11720"
"Ice","0.546598930784423","1","0.115","0.0","0.585491246732178","0.4","15400"
"Wood","0.650986738272136","0","0.11","0.345","0.125299640861417","0.8","6840"
"Pig","0.261849852458413","0","0.64","0.378","0.0","1.0","10800"
"Ice","0.375491785059044","0","0.11","0.115","0.275136329843952","0.4","18710"
"Pig","0.249013261727864","0","0.64","0.0","0.0","1.0","8160"
"Ice","0.367849206528852","0","0.045","0.0","1.01980390271856","0.4","8480"
"Wood","0.640525411001019","0","0.11","0.0","0.125299640861417","0.8","14710"
"Ice","0.189390042602401","1","0.324","0.0","0.526117857518636","0.4","9480"
"Ice","0.228078800998031","1","0.1","0.0","0.530377224247045","0.4","10390"
"Ice","0.483841145773722","0","0.121","0.11","0.520864665724217","0.4","9130"
"Pig","0.257099537808113","0","0.49","0.126","0.0","1.0","12710"
"Stone","0.556612174527627","1","0.1615","0.0","0.486621002423858","0.1","8710"
"Ice","0.516221079228427","0","0.11","0.0","0.720069441095788","0.4","14680"
"Pig","0.639104215553699","0","0.49","0.065","0.0","1.0","15660"
"Ice","0.576346244852299","1","0.105","0.0","0.52924474489597","0.4","2340"
"Ice","0.655736314005883","0","0.288","0.0","0.263058928759318","0.8","660"
"Ice","0.279912075126725","0","0.138","0.11","0.10770329614269","0.4","19470"
"Ice","0.621524217402118","0","0.36","0.156","0.194164878389476","0.4","8630"
"Ice","0.707249973073813","1","0.072","0.0","0.844037913840368","0.4","7430"
"Ice","0.278475782597882","1","0.084","0.132","0.29","0.4","19270"
"Ice","0.300347172126515","0","0.14","0.322","0.228035085019828","0.4","9090"
"Pig","0.32658619147378","0","0.64","0.11","0.0","1.0","23720"
"Ice","0.343387825472373","0","0.528","0.324","0.298328677803526","0.4","12870"
"Pig","0.638150147541587","0","0.49","0.11","0.0","1.0","19670"
"Stone","0.581072041485044","0","0.088","0.0","0.304138126514911","0.1","11730"
"Ice","0.55190671464377","0","0.22","0.11","0.450444225182208","0.4","16430"
"Ice","0.296527024620631","0","0.077","0.064","0.212132034355964","0.4","14970"
"Ice","0.278475782597882","0","0.19","0.286","0.208806130178211","0.4","2350"
"Stone","0.641481374579396","0","0.066","0.0","0.540832691319598","0.2","480"
"Ice","0.335721144666469","1","0.11","0.084","0.284253408071038","0.4","26470"
"Ice","0.614403795216802","0","0.168","0.345","0.231948270094864","0.4","4490"
"Ice","0.241889959590717","0","0.152","0.0","0.213775583264319","0.4","1180"
"Stone","0.240920195289903","1","0.0575","0.0","0.22561028345357","0.2","5700"
"Ice","0.425952909769918","0","0.105","0.0","0.392045915678253","0.4","15090"
"Ice","0.542771393379347","0","0.085","0.0","0.746726188103779","0.4","12130"
"Ice","0.241889959590717","0","0.115","0.052","0.196468827043885","0.4","3700"
"Ice","0.344264765814391","1","0.108","0.0","0.458802789878178","0.8","1580"
"Ice","0.321857352530313","0","0.088","0.11","0.120830459735946","0.4","23430"
"Ice","0.222356096307258","1","0.12","0.0","0.530377224247045","0.4","4970"
"Ice","0.610588936049157","1","0.238","0.117","0.151327459504216","0.4","10410"
"Ice","0.563393904557501","0","0.1","0.11","0.290688837074973","0.4","19720"
"Ice","0.272295954550895","1","0.11","0.0","0.497694685525172","0.4","8310"
"Wood","0.648611051585165","0","0.276","0.0","0.332415402771893","0.8","7350"
"Wood","0.645275219535061","0","0.11","0.0","0.125299640861417","0.8","18740"
"Ice","0.338079599100419","0","0.342","0.0","0.672681202353686","0.4","13510"
"Ice","0.55190671464377","0","0.132","0.0","0.323882694814033","0.4","15100"
"Ice","0.286104596659652","1","0.056","0.081","0.202237484161567","0.4","9070"
"Wood","0.264225246563514","0","0.342","0.0","0.0921954445729289","0.8","1910"
"Ice","0.581072041485044","0","0.11","0.11","0.320624390837628","0.4","19350"
"Ice","0.71195839196453","0","0.036","0.0","1.1458621208505","0.4","2930"
"Stone","0.335134110060776","0","0.0575","0.0","0.343656805548792","0.1","14190"
"Ice","0.563393904557501","0","0.1","0.11","0.290688837074973","0.4","21330"
"Ice","0.297053123947294","1","0.23","0.0","0.29","0.4","12240"
"Ice","0.637197639392964","1","0.132","0.0","0.314006369362152","0.4","14620"
"Wood","0.650023526681405","0","0.24","0.0","0.152315462117278","0.8","7980"
"Wood","0.302717241907847","0","0.198","0.0","0.116619037896906","0.8","14020"
"Ice","0.575777227053892","0","0.11","0.121","0.320624390837628","0.4","21240"
"Ice","0.556612174527627","0","0.1","0.056","0.653069674690228","0.4","29930"
"Ice","0.556612174527627","0","0.1","0.056","0.653069674690228","0.4","10660"
"Stone","0.328947530330441","0","0.088","0.0","0.333766385365573","0.1","23970"
"Pig","0.284662876416924","0","0.64","0.0","0.0","1.0","11590"
"Ice","0.382945546829613","0","0.132","0.0","0.323882694814033","0.4","18010"
"Ice","0.242858251556513","0","0.115","0.084","0.213775583264319","0.4","13050"
"Ice","0.602946876052706","0","0.105","0.11","0.127279220613579","0.4","16400"
"Ice","0.229057696584172","1","0.231","0.36","0.28","0.4","11240"
"Ice","0.591090924808169","1","0.342","0.0","0.393954312071844","0.4","8250"
"Ice","0.55190671464377","1","0.115","0.0","0.585491246732178","0.4","15390"
"Ice","0.351052183998577","0","0.364","0.095","0.358468966578698","0.4","20680"
"Ice","0.299426795198349","0","0.105","0.115","0.164012194668567","0.4","25730"
"Ice","0.344264765814391","0","0.105","0.115","0.164012194668567","0.4","5730"
"Wood","0.602946876052706","0","0.132","0.11","0.13","0.8","15620"
"Ice","0.279912075126725","0","0.192","0.11","0.111803398874989","0.4","14850"
"Wood","0.643858288088585","0","0.207","0.0","0.230867927612304","0.8","2330"
"Wood","0.300347172126515","0","0.126","0.0","0.111803398874989","0.8","6740"
"Ice","0.367849206528852","0","0.11","0.115","0.275136329843952","0.4","30190"
"Ice","0.588174191486349","0","0.11","0.115","0.275136329843952","0.4","10190"
"Ice","0.6238986809703","0","0.138","0.115","0.10770329614269","0.4","19180"
"Ice","0.37316018170266","0","0.115","0.0","0.420119030752","0.4","13680"
"Ice","0.388257862936066","0","0.11","0.105","0.284253408071038","0.4","17910"
"Ice","0.283223306788236","0","0.09","0.0","0.130384048104053","0.4","11080"
"Ice","0.178297342256772","1","0.055","0.0","0.84717176534632","0.4","670"
"Ice","0.602024087091761","0","0.132","0.095","0.233238075793812","0.8","7380"
"Stone","0.328947530330441","0","0.088","0.0","0.333766385365573","0.1","21240"
"Stone","0.567223371323935","0","0.189","0.0","0.473814309619285","0.1","5670"
"Ice","0.362538377374448","0","0.21","0.0","0.776466354712167","0.4","10290"
"Ice","0.382945546829613","0","0.132","0.0","0.323882694814033","0.4","22810"
"Ice","0.272782398120956","1","0.084","0.0","0.470106370941726","0.4","22320"
"Wood","0.302717241907847","0","0.132","0.11","0.13","0.8","22360"
"Wood","0.26327310717785","0","0.126","0.0","0.284429253066558","0.8","6300"
"Ice","0.262802360607036","0","0.126","0.0","0.366742416417845","0.4","2090"
"Wood","0.575777227053892","1","0.33","0.0","0.191049731745428","0.8","1220"
"Ice","0.640525411001019","1","0.088","0.0","0.314006369362152","0.4","14150"
"Ice","0.356365487542552","0","0.273","0.055","0.353411940941446","0.4","14020"
"Ice","0.275159311630145","1","0.252","0.0","0.14142135623731","0.4","5090"
"Ice","0.389869140183357","1","0.09","0.0","0.58591808301161","0.4","19200"
"Ice","0.283903970688967","1","0.18","0.1","0.442040722106007","0.4","14890"
"Ice","0.2853998518796","0","0.182","0.04","0.332415402771893","0.4","6920"
"Stone","0.571056560267595","0","0.1","0.09","0.811541742610939","0.1","4120"
"Wood","0.6456985887982","0","0.1","0.0","0.454862616621766","0.8","1700"
"Ice","0.639288657215408","1","0.099","0.0","0.56302753041037","0.4","15660"
"Wood","0.589416648487906","0","0.1","0.2","0.288617393793236","0.8","7370"
"Wood","0.678298705300651","0","0.231","0.1","0.984073168011404","0.8","7910"
"Ice","0.617589584171809","1","0.156","0.09","0.300166620396073","0.4","13720"
"Ice","0.274039475153568","1","0.294","0.182","0.200997512422418","0.4","18060"
"Ice","0.601729153455253","0","0.21","0.09","0.412310562561766","0.4","12140"
"Ice","0.332921865641452","0","0.672","0.0","0.380131556174964","0.4","11240"
"Wood","0.635829996032663","0","0.1","0.0","0.338378486313773","0.8","4130"
"Ice","0.343947394424549","0","0.21","0.09","0.412310562561766","0.4","17970"
"Ice","0.351275136701992","1","0.189","0.0","0.420119030752","0.4","7550"
"Ice","0.333843298755338","1","0.1","0.0","0.339705755029261","0.4","4700"
"Stone","0.690179237128567","0","0.11","0.0","0.832165848854662","0.1","960"
"Stone","0.233578657097993","1","0.1","0.1","0.356931365951495","0.1","11160"
"Pig","0.668882650734531","0","0.64","0.0","0.0","1.0","9480"
"Pig","0.700640427264376","0","0.64","0.0","0.0","1.0","7140"
"Ice","0.643231843181618","1","0.099","0.0","0.56302753041037","0.4","17440"
"Ice","0.327418523596822","1","0.11","0.0","0.376563407675255","0.4","1970"
"Ice","0.633362481806525","0","0.301","0.1","0.190262975904404","0.4","4620"
"Ice","0.613631367508748","1","0.168","0.09","0.202484567313166","0.4","8710"
"Stone","0.239512962066969","1","0.1","0.099","0.356931365951495","0.1","16200"
"Wood","0.364730882798364","0","0.11","0.182","0.518941229813165","0.8","12370"
"Ice","0.553607039012411","0","0.627","0.0","0.654599113962126","0.4","7060"
"Pig","0.65309593649394","0","0.64","0.0","0.01","1.0","9410"
"Ice","0.666421342902007","0","0.2","0.09","0.361247837363769","0.4","9080"
"Ice","0.328943439732405","0","0.18","0.1","0.481040538832228","0.4","10620"
"Pig","0.253304194716739","0","0.64","0.0","0.01","1.0","9770"
"Ice","0.62349370604957","0","0.1","0.081","0.416293165929973","0.4","11680"
"Ice","0.374878558969473","1","0.1","0.0","0.602079728939615","0.4","8680"
"Stone","0.239512962066969","1","0.105","0.09","0.347131099154196","0.1","15570"
"Pig","0.621027289690524","0","1.69","0.11","0.01","1.0","11280"
"Wood","0.551164430500382","1","0.1","0.099","0.468614980554399","0.8","11240"
"Ice","0.348835569499618","0","0.196","0.0","0.424381903478459","0.4","12510"
"Wood","0.538589607709299","1","0.11","0.0","0.58309518948453","0.8","10820"
"Ice","0.442194518397165","1","0.099","0.0","0.573061951275776","0.4","11820"
"Ice","0.273059035864673","0","0.1","0.0","0.12","0.4","10570"
"Ice","0.642238253657138","0","0.081","0.0","0.39560080889705","0.4","2110"
"Ice","0.277482725403253","0","0.09","0.1","0.378021163428716","0.4","1170"
"Ice","0.330470098840935","0","0.099","0.0","0.56302753041037","0.4","16340"
"Pig","0.655560452195835","0","1.69","0.1","0.0","1.0","2710"
"Ice","0.664970330504728","0","0.196","0.21","0.360693775937429","0.4","6320"
"Wood","0.674819187130844","1","0.11","0.0","0.74953318805774","0.8","7590"
"Ice","0.591876190193176","1","0.156","0.0","0.472652091923859","0.4","6230"
"Ice","0.352812077971744","0","0.21","0.0","0.434165866921848","0.4","5270"
"Wood","0.374878558969473","0","0.21","0.09","0.345398320783411","0.8","18180"
"Stone","0.692632930113166","0","0.11","0.1","0.84154619599877","0.1","1740"
"Wood","0.27008813401357","1","0.1","0.0","0.876584280032445","0.8","5370"
"Pig","0.602277633556433","0","0.64","0.0","0.0","1.0","12000"
"Ice","0.317014296695057","0","0.1","0.0","0.384837628097877","0.4","8270"
"Pig","0.648164913712419","0","1.69","0.336","0.0","1.0","5510"
"Stone","0.680757262712816","1","0.165","0.0","0.805232885567896","0.1","290"
"Ice","0.292796284460791","0","0.378","0.099","0.191049731745428","0.4","15270"
"Wood","0.712512003809502","1","0.1","0.0","1.14070153852794","0.8","1360"
"Stone","0.678298705300651","0","0.105","0.1","0.356931365951495","0.1","7520"
"Wood","0.681780984617633","0","0.231","0.1","0.803990049689671","0.8","2510"
"Ice","0.324965781019977","0","0.064","0.099","0.238537208837531","0.4","12200"
"Ice","0.673376811626386","0","0.22","0.1","0.389101529166874","0.4","2740"
"Ice","0.665409759185384","0","0.2","0.1","0.299666481275434","0.4","9040"
"Ice","0.451561189038583","0","0.2","0.09","0.321403173599764","0.4","10290"
"Ice","0.643231843181618","0","0.1","0.11","0.550090901579003","0.4","2830"
"Ice","0.570131004394045","0","0.22","0.11","0.416173040933696","0.4","19780"
"Stone","0.474963278752031","0","0.1","0.1","1.31308796354243","0.1","2350"
"Wood","0.630895004191702","0","0.1","0.0","0.590338885725818","0.8","2530"
"Wood","0.646695805283261","0","0.11","0.0","0.458802789878178","0.8","7450"
"Ice","0.344857910787191","0","0.1","0.099","0.340147027033899","0.4","18650"
"Ice","0.31304123495591","0","0.132","0.0","0.407185461430047","0.4","2850"
"Wood","0.553607039012411","0","0.1","0.0","0.518941229813165","0.8","10060"
"Ice","0.414869328322514","1","0.1","0.0","0.673572564761956","0.4","9540"
"Pig","0.65309593649394","0","0.49","0.0","0.0","1.0","12090"
"Ice","0.584502628553015","1","0.1","0.0","0.6","0.4","3560"
"Stone","0.39141997599288","0","0.0405","0.0","1.31095385120911","0.1","1030"
"Ice","0.667434471596269","0","0.09","0.0","0.58591808301161","0.4","2850"
"Ice","0.273059035864673","0","0.182","0.0","0.117046999107196","0.4","15930"
"Ice","0.274039475153568","0","0.63","0.1","0.240831891575846","0.4","4160"
"Ice","0.661495260919231","0","0.156","0.0","0.599082632030006","0.4","18620"
"Ice","0.661495260919231","0","0.156","0.0","0.599082632030006","0.4","7760"
"Ice","0.601729153455253","0","0.21","0.09","0.412310562561766","0.4","10280"
"Pig","0.617589584171809","0","1.69","0.121","0.0","1.0","9340"
"Ice","0.631879857854958","0","0.099","0.0","0.422018956920184","0.4","4130"
"Ice","0.617067211724235","1","0.09","0.0","0.436577599058861","0.4","7580"
"Wood","0.396077566098862","0","0.1","0.099","0.468614980554399","0.8","12800"
"Ice","0.331394576578413","0","0.081","0.0","0.339705755029261","0.4","9290"
"Wood","0.300183674276091","0","0.1","0.0","0.291204395571221","0.8","6110"
"Wood","0.598309160015881","0","0.11","0.0","0.491934955049954","0.8","8680"
"Ice","0.668882650734531","0","0.2","0.09","0.448218696620299","0.4","9090"
"Ice","0.282932788275765","0","0.196","0.0","0.368781778291715","0.4","9140"
"Wood","0.322510854735986","0","0.21","0.0","0.466154480832267","0.8","6710"
"Wood","0.654548297882933","0","0.144","0.3","0.761642960973185","0.4","0"
"Wood","0.710295921915135","0","0.144","0.0","0.700927956355002","0.4","550"
"Wood","0.343680924367311","1","0.3","0.0","0.912688336728371","0.4","7390"
"Wood","0.267333202366552","1","0.144","0.0","0.738173421358423","0.4","4000"
"Wood","0.645285680250539","0","0.306","0.144","0.280178514522438","0.4","0"
"Wood","0.672210608583036","1","0.072","0.0","0.794040301244213","0.4","6080"
"Wood","0.650342685298931","0","0.144","0.39","0.514198405287298","0.4","0"
"Wood","0.670112831979194","0","0.3","0.144","0.390512483795333","0.4","4100"
"Pig","0.18553819564222","0","0.81","0.3","0.0","1.0","5430"
"Wood","0.293833617378829","1","0.45","0.3","0.713091859440283","0.4","8600"
"Wood","0.266070876915554","0","0.156","0.225","0.5","0.4","3600"
"Wood","0.271539738379739","0","0.3","0.144","0.280178514522438","0.4","1110"
"Wood","0.704347515022566","0","0.3","0.144","0.532259335286851","0.4","4260"
"Wood","0.265229837987978","1","0.144","0.0","0.732393336944022","0.4","4140"
"Wood","0.334295155270713","0","0.325","0.312","0.741687265631546","0.4","1200"
"Wood","0.653693133021872","0","0.144","0.0","0.514198405287298","0.4","2160"
"Wood","0.658751734178706","0","0.168","0.3","0.761642960973185","0.4","0"
"Wood","0.263126484947888","0","0.306","0.144","0.280178514522438","0.4","4910"
"Stone","0.263969055717143","1","0.105","0.072","0.657951365983839","0.1","3530"
"Wood","0.670112831979194","0","0.12","0.144","0.158113883008419","0.4","3060"
"Wood","0.263969055717143","0","0.132","0.0","0.494772675074119","0.4","6340"
"Stone","0.373965675872202","1","0.1125","0.0","1.09293183684986","0.1","0"
"Wood","0.281223045269718","0","0.144","0.312","0.509607692249636","0.4","8380"
"Stone","0.648638942328379","0","0.156","0.144","0.372155881318568","0.1","0"
"Wood","0.677272464706663","1","0.144","0.225","0.5","0.4","1950"
"Wood","0.594254472814828","0","0.3","0.132","0.320624390837628","0.4","0"
"Stone","0.689151873628936","0","0.1625","0.072","0.574282160614449","0.1","9820"
"Pig","0.18553819564222","0","0.81","0.256","0.01","1.0","4510"
"Wood","0.263126484947888","0","0.3","0.144","0.28","0.4","1970"
"Stone","0.702259132141484","0","0.1125","0.0","0.650691939399898","0.1","1140"
"Wood","0.248408090552787","0","0.294","0.288","0.391152144312159","0.4","1900"
"Wood","0.658751734178706","0","0.45","0.312","0.570350769263968","0.4","0"
"Wood","0.670112831979194","0","0.45","0.144","0.380525951808809","0.4","6880"
"Stone","0.312378969258067","1","0.392","0.0","0.776466354712167","0.1","600"
"Pig","0.221857046836658","0","0.81","0.144","0.0","1.0","4220"
"Wood","0.656650316252536","0","0.45","0.3","0.570350769263968","0.8","0"
"Pig","0.683208679062368","0","0.81","0.3","0.0","1.0","0"
"Wood","0.312378969258067","0","0.168","0.3","0.761642960973185","0.8","4680"
"Wood","0.243349683747464","0","0.35","0.144","0.320624390837628","0.8","4120"
"Wood","0.29301370167304","1","0.055","0.0","0.737360156233031","0.8","1930"
"Wood","0.673946146522359","0","0.144","0.072","0.148660687473185","0.8","0"
"Wood","0.263969055717143","1","0.144","0.0","0.732393336944022","0.8","9550"
"Wood","0.651591909447213","0","0.132","0.0","0.519230199429887","0.8","0"
"Wood","0.693338765690467","0","0.594","0.0","0.84380092438916","0.8","0"
"Wood","0.543529792500932","1","7.384","0.18","1.77564072942699","0.8","0"
"Wood","0.7313887830766","0","0.144","0.0","0.700927956355002","0.8","1640"
"Wood","0.239147504591186","0","0.35","0.156","0.320624390837628","0.8","3890"
"Wood","0.638976800063864","0","0.078","0.0","0.0","0.8","0"
"Stone","0.271539738379739","0","0.072","0.0","0.670820393249937","0.1","6790"
"Wood","0.69631123263695","0","0.144","0.0","0.732393336944022","0.8","8890"
"Wood","0.263969055717143","1","0.144","0.0","0.726704891960967","0.8","1910"
"Stone","0.663813962029343","1","0.392","0.0","0.537587202228625","0.1","0"
"Wood","0.702259132141484","1","0.144","0.0","0.700927956355002","0.8","7690"
"Wood","0.657893962760035","1","0.15","0.0","0.770584193972339","0.8","700"
"Wood","0.300600107424062","0","0.3","0.0","0.504876222454574","0.8","2100"
"Pig","0.217664943294835","0","0.81","0.3","0.0","1.0","2960"
"Wood","0.179594760904741","1","0.144","0.0","0.717843994193724","0.8","4240"
"Wood","0.673077827990767","0","0.132","0.294","0.5","0.8","4450"
"Stone","0.640234394359621","0","0.1625","0.144","0.371214223865412","0.1","0"
"Wood","0.675175694318222","0","0.072","0.0","0.800062497558784","0.8","0"
"Wood","0.209632500119037","0","0.288","0.132","0.332415402771893","0.8","3510"
"Wood","0.297215476474429","0","0.45","0.3","0.640702739185654","0.8","8620"
"Wood","0.301413855520753","0","0.3","1.47","0.651920240520265","0.8","0"
"Stone","0.226053853477641","0","0.324","0.0","0.552268050859363","0.1","6640"
"Wood","0.68023962040318","0","0.132","0.45","0.5","0.8","0"
"Wood","0.690367499880963","1","0.144","0.0","0.732393336944022","0.8","7110"
"Stone","0.273642796662145","1","0.072","0.0","0.662117814289874","0.1","1880"
"Stone","0.699284741354613","0","0.1625","0.156","0.571401785086466","0.1","4640"
"Pig","0.68023962040318","0","0.81","0.3","0.0","1.0","5760"
"Wood","0.700490144443288","0","0.3","0.144","0.618546683767685","0.8","4050"
"Wood","0.649490221835571","0","0.3","0.132","0.280178514522438","0.8","0"
"Wood","0.617119709729032","1","0.644","0.0","0.466154480832267","0.8","0"
"Wood","0.691246081727112","1","0.144","0.0","0.732393336944022","0.8","0"
"Wood","0.657893962760035","0","0.168","0.3","0.761642960973185","0.8","0"
"Wood","0.702259132141484","0","0.288","0.144","0.626817357768593","0.8","3970"
"Stone","0.681462496821242","1","0.072","0.072","0.662117814289874","0.1","3990"
"Wood","0.659610657345416","0","0.45","0.312","0.570350769263968","0.8","0"
"Wood","0.675175694318222","0","0.45","0.144","0.320624390837628","0.8","580"
"Stone","0.681462496821242","0","0.078","0.0","0.662117814289874","0.1","6330"
"Wood","0.265229837987978","0","0.3","0.144","0.280713376952364","0.8","5870"
"Wood","0.72634765076362","0","0.144","0.0","0.717843994193724","0.8","1610"
"Stone","0.280780142153567","0","0.144","0.144","0.372155881318568","0.1","8090"
"Wood","0.182566430307569","1","0.3","0.144","0.532259335286851","0.8","4590"
"Wood","0.688274213805704","1","0.34","0.0","0.668505796534331","0.8","0"
"Wood","0.21976037959682","0","0.441","0.0","0.637808748764079","0.8","12500"
"Wood","0.701374145025177","0","0.132","0.45","0.5","0.8","6290"
"Wood","0.653693133021872","0","0.144","0.312","0.519230199429887","0.8","0"
"Wood","0.266070876915554","0","0.072","0.0","0.284253408071038","0.8","6220"
"Wood","0.229021078843113","1","0.156","0.0","0.693541635375988","0.8","5060"
"Wood","0.695429871411046","0","0.144","0.0","0.732393336944022","0.8","4180"
"Wood","0.670112831979194","1","0.06","0.0","0.78587530817554","0.8","0"
"Pig","0.654548297882933","0","0.81","0.3","0.0","1.0","0"
"Wood","0.261867279772187","0","0.144","0.294","0.497292670366254","0.8","6430"
"Wood","0.713270638457951","0","0.288","0.144","0.618546683767685","0.8","4990"
"Wood","0.636030944282857","0","0.3","0.144","0.501597448159378","0.8","0"
"Wood","0.636030944282857","0","0.144","0.3","0.6200806399171","0.8","0"
"Wood","0.3157669475405","1","0.65","0.0","0.802246844805263","0.8","2950"
"Wood","0.633929123084446","0","0.288","0.312","0.74027022093287","0.8","0"
"Wood","0.352537132341803","0","0.312","0.0","0.927793080379456","0.8","0"
"Wood","0.668879029415875","0","0.072","0.144","0.25","0.8","0"
"Wood","0.231120970584125","1","0.144","0.0","0.693541635375988","0.8","3870"
"Wood","0.261867279772187","0","0.132","0.45","0.5","0.8","10150"
"Wood","0.719220296078103","0","0.288","0.143","0.626817357768593","0.8","0"
"Wood","0.273642796662145","0","0.144","0.3","0.522015325445528","0.8","2400"
"Wood","0.234085547067131","0","0.156","0.0","0.502891638427206","0.8","4980"
"Wood","0.70940679749213","0","0.288","0.132","0.332415402771893","0.8","6750"
"Stone","0.243349683747464","1","0.15","0.144","0.582494635168428","0.1","3010"
"Wood","0.229887168020806","1","0.121","0.0","0.686804193347711","0.8","2340"
"Wood","0.704347515022566","0","0.3","0.3","0.541294744108974","0.8","6680"
"Wood","0.704347515022566","0","0.3","0.3","0.541294744108974","0.8","1020"
"Wood","0.322045681505316","0","0.144","0.0","0.745251635355468","0.8","7200"
"Wood","0.214696180684492","1","0.288","0.144","0.626817357768593","0.8","4200"
"Wood","0.303511632124596","0","0.294","0.15","0.650307619515564","0.8","0"
"Wood","0.652839136951417","1","0.3","0.0","0.912688336728371","0.8","0"
"Wood","0.69421926415676","0","0.144","0.0","0.732393336944022","0.8","0"
"Wood","0.677272464706663","0","0.132","0.45","0.5","0.8","0"
"Wood","0.651591909447213","1","0.3","0.0","0.912688336728371","0.8","0"
"Wood","0.703461759419467","0","0.288","0.144","0.626817357768593","0.8","4400"
"Wood","0.631827313199582","0","0.156","0.3","0.620322496770833","0.8","0"
"Wood","0.665051823308139","0","0.072","0.144","0.25","0.8","0"
"Pig","0.184646819699743","0","0.81","0.784","0.0","1.0","4930"
"Wood","0.691246081727112","1","0.3","0.132","0.325269119345812","0.8","2370"
"Wood","0.693338765690467","1","0.144","0.0","0.732393336944022","0.8","5820"
"Wood","0.297215476474429","0","0.416","0.0","0.5060632371552","0.8","3870"
"Wood","0.24420616378647","0","0.3","0.3","0.391152144312159","0.8","4030"
